Gene,T-stat,p-value,p-adj,-log10(p),-log10(p-adj),log2FC,Gene_clean,query,symbol
ENSG00000107984.9,-2.679576558157832,0.013384301601310027,,1.8734042855611373,,-1.7550601522558738,ENSG00000107984,ENSG00000107984,DKK1
ENSG00000146857.3,-2.6791947425624163,0.013395871564078125,,1.8730290250079207,,-1.1300582153859722,ENSG00000146857,ENSG00000146857,STRA8
ENSG00000181518.3,-2.6784989601900326,0.013416979721159928,,1.8723452366304723,,-1.654666381158319,ENSG00000181518,ENSG00000181518,OR8D4
ENSG00000171060.10,-2.677638249435938,0.013443134689231976,,1.8714994500694304,,-1.5688528708304217,ENSG00000171060,ENSG00000171060,C8orf74
ENSG00000204979.7,-2.67747485669862,0.013448105226809745,,1.8713389013499635,,-1.0743552261495952,ENSG00000204979,ENSG00000204979,MS4A13
ENSG00000255423.1,-2.676317132327283,0.013483373719715606,,1.8702014279389834,,-1.3487864321692582,ENSG00000255423,ENSG00000255423,EBLN2
ENSG00000146215.13,-2.675828602385077,0.013498282225253773,,1.8697214957687143,,-1.6322869378900968,ENSG00000146215,ENSG00000146215,CRIP3
ENSG00000240673.1,-2.673085668367598,0.013582277102631652,,1.8670274133983398,,-1.5850099269525024,ENSG00000240673,ENSG00000240673,RPS8P11
ENSG00000231731.7,-2.672737264396229,0.01359298116749697,,1.8666852847974522,,-1.3286968549687574,ENSG00000231731,ENSG00000231731,
ENSG00000171944.1,-2.6713835660912193,0.013634646431261785,,1.8653561195443464,,-2.0975290835461613,ENSG00000171944,ENSG00000171944,OR52A5
ENSG00000243877.1,-2.669347779730094,0.01369753191466407,,1.8633576790044881,,-1.026242292541443,ENSG00000243877,ENSG00000243877,HMGB1P38
ENSG00000248511.1,-2.6687286023933297,0.013716712377275356,,1.8627499678932178,,-1.7121408302880143,ENSG00000248511,ENSG00000248511,
ENSG00000228395.1,-2.6666471173183495,0.013781376664749498,,1.8607073972294672,,-1.46297538141624,ENSG00000228395,ENSG00000228395,LOC101929270
ENSG00000186509.4,-2.663346117022707,0.013884515282447388,,1.8574692771548371,,-1.3591730385059924,ENSG00000186509,ENSG00000186509,OR9Q1
ENSG00000119411.10,-2.662510719271636,0.013910731882703253,,1.8566500199534808,,-1.1674960504325345,ENSG00000119411,ENSG00000119411,BSPRY
ENSG00000124107.5,-2.6620519541511882,0.013925148728402476,,1.8562001576206926,,-1.4444242996038514,ENSG00000124107,ENSG00000124107,SLPI
ENSG00000168427.8,-2.6615651471136177,0.013940462167182059,,1.855722827864288,,-1.954495251475139,ENSG00000168427,ENSG00000168427,KLHL30
ENSG00000166928.10,-2.6614319484529574,0.013944654942520408,,1.8555922277882788,,-1.0299607265994948,ENSG00000166928,ENSG00000166928,MS4A14
ENSG00000225243.5,-2.6590577491625615,0.01401958831002179,,1.8532647393872594,,-1.9951357692793061,ENSG00000225243,ENSG00000225243,
ENSG00000104883.7,2.657905152440731,0.0140561024043451,,1.852135087491703,,1.100168205453112,ENSG00000104883,ENSG00000104883,PEX11G
ENSG00000100836.10,-2.6578043544277032,0.014059299918977655,,1.852036304415385,,-1.3373326664719503,ENSG00000100836,ENSG00000100836,PABPN1
ENSG00000258792.4,-2.6569957914493503,0.014084973912124668,,1.8512439530680405,,-1.924262539446057,ENSG00000258792,ENSG00000258792,
ENSG00000267060.5,-2.655044355273926,0.014147118810040334,,1.8493319991721962,,-1.6917034293366167,ENSG00000267060,ENSG00000267060,PTGES3L
ENSG00000220660.2,2.6542434870356,0.01417269756473777,,1.8485474803114215,,1.5292450530611545,ENSG00000220660,ENSG00000220660,
ENSG00000151952.15,-2.653234178450581,0.01420499557111584,,1.8475588973469061,,-1.154566434661592,ENSG00000151952,ENSG00000151952,TMEM132D
ENSG00000251122.1,-2.652063637077961,0.01424253969133726,,1.8464125615707923,,-1.5519179271882395,ENSG00000251122,ENSG00000251122,NIFKP2
ENSG00000213661.3,-2.6514650849097507,0.014261773764042867,,1.8458264570907483,,-1.954032859390678,ENSG00000213661,ENSG00000213661,RPL18P3
ENSG00000257414.1,-2.6498918679287726,0.014312444510292746,,1.8442861840833995,,-1.8853329067420928,ENSG00000257414,ENSG00000257414,OR6C73P
ENSG00000234592.1,-2.649819130486594,0.014314791351524086,,1.8442149777536039,,-2.0059369019954243,ENSG00000234592,ENSG00000234592,TJAP1P1
ENSG00000211665.2,-2.648142996537112,0.014368971353021991,,1.8425743210582912,,-1.9821852671608264,ENSG00000211665,ENSG00000211665,IGLV3-16
ENSG00000253426.5,-2.6475763572054007,0.014387331163257628,,1.8420197598205907,,-1.4835768281375215,ENSG00000253426,ENSG00000253426,
ENSG00000122477.12,-2.6474095543054545,0.014392739980132038,,1.8418565205194692,,-1.1227390669445,ENSG00000122477,ENSG00000122477,LRRC39
ENSG00000231150.5,-2.646921769900107,0.01440856803551878,,1.8413791784625035,,-1.3182873103917856,ENSG00000231150,ENSG00000231150,DNAH8-AS1
ENSG00000181215.13,-2.6427169763522733,0.014545688566141534,,1.8372657152283645,,-1.107650535050434,ENSG00000181215,ENSG00000181215,C4orf50
ENSG00000185053.13,-2.6406450519941047,0.01461370504328372,,1.835239662514752,,-1.4372655712868951,ENSG00000185053,ENSG00000185053,SGCZ
ENSG00000263155.5,-2.6375502422282717,0.01471585700585028,,1.8322144408648224,,-2.039826804977631,ENSG00000263155,ENSG00000263155,MYZAP
ENSG00000131400.7,-2.6361770259122617,0.014761397893467624,,1.8308725131991201,,-1.067807696452482,ENSG00000131400,ENSG00000131400,NAPSA
ENSG00000187005.4,-2.6334910141567853,0.014850858692988368,,1.8282484342360077,,-2.1025986808371266,ENSG00000187005,ENSG00000187005,KRTAP21-1
ENSG00000218208.1,-2.6327225496403956,0.014876546802383,,1.8274978670908755,,-2.001838089159535,ENSG00000218208,ENSG00000218208,RPS27AP11
ENSG00000240616.1,-2.6309914400275636,0.014934566948589986,,1.8258073659332672,,-1.5543493889721374,ENSG00000240616,ENSG00000240616,RPS6P25
ENSG00000144407.9,-2.630131738592595,0.014963459706805972,,1.8249679814808475,,-1.0151399087797977,ENSG00000144407,ENSG00000144407,PTH2R
ENSG00000241097.2,-2.6295606269464296,0.01498268256170968,,1.824410421786987,,-1.332825634361724,ENSG00000241097,ENSG00000241097,RPL36AP38
ENSG00000178358.4,-2.62830173777686,0.01502513696728686,,1.8231815603324935,,-1.882483429640958,ENSG00000178358,ENSG00000178358,OR2D3
ENSG00000227592.1,-2.6270811494745674,0.01506640749634625,,1.8219902905194383,,-1.4770120669704645,ENSG00000227592,ENSG00000227592,PIGFP3
ENSG00000187754.8,-2.6262807515798143,0.0150935282706215,,1.8212092274642357,,-1.3035791142438822,ENSG00000187754,ENSG00000187754,SSX7
ENSG00000212458.1,-2.6228532976785055,0.015210183393692928,,1.8178655494980411,,-1.4015467779308635,ENSG00000212458,ENSG00000212458,LOC124900184
ENSG00000239696.3,-2.6222255159554537,0.015231641701849359,,1.8172532848695193,,-1.312368957071765,ENSG00000239696,ENSG00000239696,
ENSG00000231351.2,2.6220617811541373,0.015237243014857663,,1.8170936059458604,,1.9904775639674315,ENSG00000231351,ENSG00000231351,WBP1P1
ENSG00000152076.18,2.6207143341712564,0.015283412160239747,,1.8157796747570993,,1.3739006372354512,ENSG00000152076,ENSG00000152076,CCDC74B
ENSG00000227913.1,-2.620248575214597,0.015299401495886874,,1.8153255582097059,,-1.0276792489499618,ENSG00000227913,ENSG00000227913,KRT8P44
ENSG00000166845.13,-2.6191328146385753,0.015337768985610603,,1.814237807773201,,-1.213412094136264,ENSG00000166845,ENSG00000166845,C18orf54
ENSG00000214362.2,-2.6186901946543064,0.015353014276520043,,1.8138063462360352,,-1.4612792205649965,ENSG00000214362,ENSG00000214362,RPS3AP36
ENSG00000239332.5,-2.61819112126252,0.015370221054251546,,1.8133198864396634,,-1.6530963379080041,ENSG00000239332,ENSG00000239332,
ENSG00000160781.15,2.6180268204071506,0.015375889684535992,,1.8131597455424102,,1.0483073983493625,ENSG00000160781,ENSG00000160781,PAQR6
ENSG00000230416.3,-2.616457624588532,0.015430128202396828,,1.8116304655530404,,-1.4916557732589275,ENSG00000230416,ENSG00000230416,OR5M4P
ENSG00000170516.16,-2.6163651600535482,0.015433329786457261,,1.8115403635109242,,-1.5954277921738935,ENSG00000170516,ENSG00000170516,COX7B2
ENSG00000198108.3,-2.614795608420804,0.015487770619356597,,1.8100110920789008,,-1.0822473504401187,ENSG00000198108,ENSG00000198108,CHSY3
ENSG00000169446.5,-2.6129335606674187,0.015552590358952945,,1.8081972667716193,,-1.2844422340763797,ENSG00000169446,ENSG00000169446,MMGT1
ENSG00000228610.1,-2.612470298273849,0.015568756447459366,,1.807746075265837,,-1.4444192510394864,ENSG00000228610,ENSG00000228610,PDCL2P1
ENSG00000263219.1,-2.6123785667156203,0.01557195939642228,,1.8076567373667154,,-1.863381460861203,ENSG00000263219,ENSG00000263219,RYKP1
ENSG00000267599.1,-2.6120504828004516,0.015583420008999696,,1.8073372239394299,,-1.2096437789797223,ENSG00000267599,ENSG00000267599,LINC02959
ENSG00000249987.1,-2.611968139689634,0.015586297655876815,,1.807257034174698,,-1.4943621676974095,ENSG00000249987,ENSG00000249987,RPS4XP20
ENSG00000274184.1,-2.6118067311134516,0.015591939850943924,,1.8070998492658539,,-1.1578936760785037,ENSG00000274184,ENSG00000274184,
ENSG00000226641.1,-2.611542447693168,0.015601182271172577,,1.8068424891845845,,-1.3350480049176126,ENSG00000226641,ENSG00000226641,SHISA5P1
ENSG00000163046.15,-2.6091379997957116,0.015685505934880394,,1.8045014686026328,,-1.173835208815758,ENSG00000163046,ENSG00000163046,ANKRD30BL
ENSG00000206536.1,-2.6077107195302163,0.015735762306695704,,1.8031122131846837,,-1.9529400896179285,ENSG00000206536,ENSG00000206536,OR5K3
ENSG00000180934.5,-2.6066468794801665,0.015773319594587186,,1.8020768970391863,,-1.8981706370936864,ENSG00000180934,ENSG00000180934,OR56A1
ENSG00000259695.2,-2.606337457861532,0.015784259022716584,,1.8017758008416809,,-1.284792508655485,ENSG00000259695,ENSG00000259695,
ENSG00000248694.1,-2.6057800562009388,0.015803983587540784,,1.8012334300057884,,-1.6497536803638788,ENSG00000248694,ENSG00000248694,
ENSG00000205057.4,-2.605580739026614,0.015811042354409204,,1.8010394979459783,,-1.2113005411379592,ENSG00000205057,ENSG00000205057,CLLU1-AS1
ENSG00000255316.1,-2.6051847105459087,0.015825076369048754,,1.8006541854763936,,-1.0201623406036844,ENSG00000255316,ENSG00000255316,MTND6P25
ENSG00000237211.2,-2.603429396582566,0.015887419849274397,,1.7989466274123276,,-1.172122070649154,ENSG00000237211,ENSG00000237211,SETP4
ENSG00000240225.10,-2.603416847594043,0.015887866378934294,,1.7989344213622596,,-1.149578916287241,ENSG00000240225,ENSG00000240225,ZNF542P
ENSG00000229593.1,-2.60301274167641,0.015902251934861725,,1.798541370419626,,-1.2689748305339497,ENSG00000229593,ENSG00000229593,SUCLA2P3
ENSG00000162980.16,-2.6028836921404634,0.015906848472106223,,1.7984158559756773,,-1.4449562612256521,ENSG00000162980,ENSG00000162980,ARL5A
ENSG00000225594.1,-2.6017010967962038,0.015949028623260402,,1.797265762538111,,-1.6625585833785,ENSG00000225594,ENSG00000225594,
ENSG00000254129.1,-2.6014361853867385,0.015958491689155127,,1.7970081582253834,,-1.7066285528359446,ENSG00000254129,ENSG00000254129,
ENSG00000251419.1,-2.598841576557428,0.016051453755223145,,1.7944856281014745,,-1.6353802355121438,ENSG00000251419,ENSG00000251419,LOC391798
ENSG00000113946.3,-2.5985190563820035,0.016063044686159024,,1.7941721324650195,,-1.1553202011033654,ENSG00000113946,ENSG00000113946,CLDN16
ENSG00000088543.14,-2.5978221944789177,0.016088115715247108,,1.793494818697207,,-1.1167986423677454,ENSG00000088543,ENSG00000088543,C3orf18
ENSG00000255554.1,-2.5976566037575353,0.01609407856569428,,1.7933338829292698,,-1.8344245620684723,ENSG00000255554,ENSG00000255554,OR7E1P
ENSG00000237053.1,-2.5974143440189663,0.016102805963480057,,1.7930984402243004,,-1.6555481864378954,ENSG00000237053,ENSG00000237053,FUCA1P1
ENSG00000243806.1,-2.597146751141676,0.01611245113801997,,1.792838386660758,,-1.5259506584685727,ENSG00000243806,ENSG00000243806,RPL7P18
ENSG00000180818.4,2.593509491079605,0.016244090984821567,,1.7893045866472013,,1.3351209597536047,ENSG00000180818,ENSG00000180818,HOXC10
ENSG00000121351.7,-2.5933765325420595,0.016248922049891125,,1.7891754447350836,,-1.5803328210813417,ENSG00000121351,ENSG00000121351,IAPP
ENSG00000213979.3,2.592366308673585,0.016285672622149062,,1.7881942997300415,,1.574176521561744,ENSG00000213979,ENSG00000213979,RPL7AP14
ENSG00000188822.7,-2.5889883557820808,0.01640912382494225,,1.7849146077434683,,-1.4518979735647144,ENSG00000188822,ENSG00000188822,CNR2
ENSG00000248830.1,-2.5865497031078015,0.01649879103076202,,1.7825478780833768,,-1.1136520095416718,ENSG00000248830,ENSG00000248830,ZNF807P
ENSG00000163518.10,-2.586065744255628,0.01651664023146229,,1.782078290994589,,-1.139537366956099,ENSG00000163518,ENSG00000163518,FCRL4
ENSG00000205364.3,-2.5852786082319037,0.016545709706008587,,1.7813145996257458,,-1.4714788802530456,ENSG00000205364,ENSG00000205364,MT1M
ENSG00000132773.11,-2.5834247988164307,0.016614361409878202,,1.7795163466209534,,-1.1838043216523966,ENSG00000132773,ENSG00000132773,TOE1
ENSG00000255291.2,-2.5826462199512266,0.01664327373848968,,1.7787612437471536,,-1.6481789960490634,ENSG00000255291,ENSG00000255291,HMGB1P40
ENSG00000260078.3,-2.5819063059796012,0.01667079387199285,,1.7780437183473674,,-1.2271381878425498,ENSG00000260078,ENSG00000260078,MPHOSPH10P1
ENSG00000255164.1,-2.581134384943787,0.01669954983448358,,1.7772952358604874,,-1.4465723116841809,ENSG00000255164,ENSG00000255164,
ENSG00000144891.17,-2.580687457937778,0.016716220170461496,,1.7768619173688758,,-1.1559326793669777,ENSG00000144891,ENSG00000144891,AGTR1
ENSG00000259715.1,2.5801624208160177,0.01673582389118986,,1.77635290281084,,1.0014206200629245,ENSG00000259715,ENSG00000259715,
ENSG00000110660.14,-2.577947871124045,0.01681874713290181,,1.7742063589265087,,-1.2351713462904614,ENSG00000110660,ENSG00000110660,SLC35F2
ENSG00000130751.9,-2.5774526486864127,0.016837343108547915,,1.7737264380341755,,-1.0536156486414492,ENSG00000130751,ENSG00000130751,NPAS1
ENSG00000217648.1,-2.576444026163664,0.016875277122692316,,1.772749086534397,,-1.521383905392935,ENSG00000217648,ENSG00000217648,PARLP2
ENSG00000229598.1,-2.5761519305731735,0.0168862776720696,,1.7724660736168598,,-1.8570787884288258,ENSG00000229598,ENSG00000229598,PRDX3P1
ENSG00000197251.3,-2.5753381401530677,0.016916961034701694,,1.771677651013172,,-1.4064973782358532,ENSG00000197251,ENSG00000197251,LINC00336
ENSG00000022355.16,-2.5746367038142717,0.016943449995986855,,1.7709981547097244,,-1.0524674979587167,ENSG00000022355,ENSG00000022355,GABRA1
ENSG00000182365.4,-2.5744908448090413,0.016948963067203546,,1.7708568666624909,,-1.8756186247661804,ENSG00000182365,ENSG00000182365,OR5F2P
ENSG00000168530.15,-2.573516593963731,0.016985830120898757,,1.7699132237061688,,-1.554244545439382,ENSG00000168530,ENSG00000168530,MYL1
ENSG00000072694.20,-2.5725171174258734,0.017023729654196285,,1.768945286155665,,-1.4249503374915662,ENSG00000072694,ENSG00000072694,FCGR2B
ENSG00000249494.5,-2.5720005204768865,0.01704334966871437,,1.7684450457387282,,-2.0240779871217676,ENSG00000249494,ENSG00000249494,DMXL1-DT
ENSG00000173915.13,-2.571810424855206,0.01705057469523717,,1.7682609783862033,,-1.3056689032625737,ENSG00000173915,ENSG00000173915,ATP5MK
ENSG00000018607.6,-2.5705502254398165,0.01709854396033766,,1.7670408707139367,,-1.230367176511473,ENSG00000018607,ENSG00000018607,ZNF285CP
ENSG00000275328.1,-2.569230651102914,0.017148908505998855,,1.765763516723656,,-1.1641116083908287,ENSG00000275328,ENSG00000275328,SPDYE19P
ENSG00000125845.6,-2.56892310060107,0.017160666776156807,,1.765465841686629,,-1.8194825203527962,ENSG00000125845,ENSG00000125845,BMP2
ENSG00000269793.5,-2.568566563693843,0.017174307325493177,,1.7651207698889313,,-1.3586070093119418,ENSG00000269793,ENSG00000269793,ZIM2-AS1
ENSG00000225746.9,-2.5684658283193547,0.017178163140415283,,1.7650232770956487,,-1.115590333874999,ENSG00000225746,ENSG00000225746,MEG8
ENSG00000270614.1,-2.568236144041692,0.017186957715903412,,1.7648009914994753,,-1.6473049115630345,ENSG00000270614,ENSG00000270614,UBXN2AP1
ENSG00000223519.7,-2.5657506701363113,0.017282395645181494,,1.7623960568010137,,-1.6259881859503038,ENSG00000223519,ENSG00000223519,KIF28P
ENSG00000227864.1,-2.5655849965531283,0.01728877479933199,,1.7622357827088966,,-1.702945225844908,ENSG00000227864,ENSG00000227864,ARL5AP1
ENSG00000254939.1,-2.5648487365329773,0.01731715063963494,,1.7615235651641539,,-1.5104955756565877,ENSG00000254939,ENSG00000254939,LOC643381
ENSG00000253547.2,-2.5637159601615407,0.017360893418024867,,1.760427929128746,,-1.9441865365393032,ENSG00000253547,ENSG00000253547,TUBAP7
ENSG00000167992.12,-2.5634194805860298,0.01737235917269471,,1.7601412001993524,,-1.0791305386089118,ENSG00000167992,ENSG00000167992,VWCE
ENSG00000164334.15,-2.5624253447358907,0.017410857042803235,,1.7591798503761136,,-1.2193697098710619,ENSG00000164334,ENSG00000164334,FAM170A
ENSG00000255095.1,-2.560967316211632,0.01746746332282416,,1.7577701599792612,,-1.7570668716078293,ENSG00000255095,ENSG00000255095,OR1D4
ENSG00000237307.2,-2.559762589002279,0.017514365132166577,,1.7566056005440582,,-1.1828559275630754,ENSG00000237307,ENSG00000237307,SRRM1P3
ENSG00000269584.1,-2.5596918831119506,0.017517121468135353,,1.75653725851121,,-1.3892549969795214,ENSG00000269584,ENSG00000269584,CRIPTOP7
ENSG00000242307.1,-2.559226323138547,0.01753528056621969,,1.756087280972315,,-1.6260287224129482,ENSG00000242307,ENSG00000242307,RPS26P52
ENSG00000196661.3,-2.557157533804922,0.017616186242762653,,1.7540881068772878,,-1.9884672306158948,ENSG00000196661,ENSG00000196661,
ENSG00000108849.7,-2.556731721159812,0.01763288201638986,,1.7536766983914618,,-1.750137927369991,ENSG00000108849,ENSG00000108849,PPY
ENSG00000211681.2,-2.556582100232377,0.017638752040899562,,1.7535321448801278,,-1.4908023193036326,ENSG00000211681,ENSG00000211681,IGLJ5
ENSG00000254506.1,-2.55640631359156,0.017645650946949858,,1.753362315912466,,-1.9518697436248118,ENSG00000254506,ENSG00000254506,KIAA1191P2
ENSG00000170425.3,-2.556271430192918,0.017650946276594442,,1.7532320068944498,,-1.7702701191490087,ENSG00000170425,ENSG00000170425,ADORA2B
ENSG00000115386.5,-2.5533681846479515,0.01776528387181261,,1.750427848519331,,-1.5967385431689762,ENSG00000115386,ENSG00000115386,REG1A
ENSG00000127423.10,-2.5527835099753635,0.01778839342214998,,1.7498632739173163,,-1.2364916626228448,ENSG00000127423,ENSG00000127423,AUNIP
ENSG00000187151.7,-2.552064910515258,0.01781683485858872,,1.7491694453912057,,-1.0282783039511105,ENSG00000187151,ENSG00000187151,ANGPTL5
ENSG00000152253.8,2.552020153328122,0.017818607706219555,,1.7491262334713558,,1.636188116476602,ENSG00000152253,ENSG00000152253,SPC25
ENSG00000225536.2,-2.55118352233443,0.01785177727342883,,1.7483185402453691,,-1.8653874961085182,ENSG00000225536,ENSG00000225536,STIP1P3
ENSG00000225358.1,-2.5502861383386026,0.017887419552848713,,1.7474523064303478,,-1.3010004810205766,ENSG00000225358,ENSG00000225358,MIPEPP1
ENSG00000213630.3,-2.550160227193351,0.01789242579971796,,1.747330775139023,,-2.2710330478910428,ENSG00000213630,ENSG00000213630,BOLA3P3
ENSG00000117242.7,-2.5499198602517086,0.017901986458599344,,1.7470987757160785,,-1.1181987835846543,ENSG00000117242,ENSG00000117242,PINK1-AS
ENSG00000269526.1,-2.5495004908038688,0.01791867840770224,,1.7466940248863905,,-1.4352306432555055,ENSG00000269526,ENSG00000269526,ERVV-1
ENSG00000177699.4,-2.548547994527493,0.017956644113067886,,1.7457748246485347,,-1.7520073587434557,ENSG00000177699,ENSG00000177699,LOC100129540
ENSG00000259678.1,-2.548278220799131,0.017967410703676974,,1.7455145048681375,,-1.9608579423200778,ENSG00000259678,ENSG00000259678,
ENSG00000159423.16,-2.546612750633342,0.018034012650788585,,1.7439076300050176,,-1.270709177578378,ENSG00000159423,ENSG00000159423,ALDH4A1
ENSG00000236713.1,-2.545250338752204,0.01808866657445867,,1.742593446445801,,-1.7175701658125326,ENSG00000236713,ENSG00000236713,
ENSG00000271026.1,-2.543637749114968,0.01815355623673389,,1.741038285079514,,-1.245391307449715,ENSG00000271026,ENSG00000271026,KATNBL1P1
ENSG00000213332.4,-2.541524275051006,0.018238930056883193,,1.7390006421052286,,-2.0494874481516687,ENSG00000213332,ENSG00000213332,SLC25A5P6
ENSG00000227343.1,-2.541313546607095,0.018247462938926127,,1.7387975097400228,,-1.5760602223057356,ENSG00000227343,ENSG00000227343,RPL15P1
ENSG00000251062.1,-2.5411004540293307,0.018256095336829686,,1.7385921049508966,,-1.494749374449165,ENSG00000251062,ENSG00000251062,
ENSG00000244122.2,-2.5407366887412897,0.01827084030105551,,1.7382414783880527,,-1.88607715063092,ENSG00000244122,ENSG00000244122,UGT1A7
ENSG00000237816.1,-2.540687978731667,0.018272815569379423,,1.738194529164514,,-1.7041953558501841,ENSG00000237816,ENSG00000237816,RPL21P109
ENSG00000164185.5,-2.5399290951254985,0.01830361524312644,,1.7374631220142176,,-1.4883968089979474,ENSG00000164185,ENSG00000164185,ZNF474
ENSG00000266729.5,-2.5398508704659406,0.01830679278177593,,1.7373877342991157,,-1.3912770832830552,ENSG00000266729,ENSG00000266729,DSG1-AS1
ENSG00000279018.1,-2.538599733882833,0.018357684770962814,,1.7361820919037114,,-1.6745464840682143,ENSG00000279018,ENSG00000279018,
ENSG00000183154.1,2.538163740173062,0.018375450495635427,,1.7357620048766762,,1.2618055365539191,ENSG00000183154,ENSG00000183154,LOC102723701
ENSG00000205301.11,-2.5372742015750482,0.018411746854341434,,1.7349050049120205,,-1.1407295072579064,ENSG00000205301,ENSG00000205301,MGAT4D
ENSG00000236717.2,-2.533867866099896,0.01855135662416819,,1.7316243257876331,,-1.6623692098716787,ENSG00000236717,ENSG00000236717,
ENSG00000156194.17,-2.5328480865018053,0.018593344209669127,,1.7306424907452838,,-1.0058365304178132,ENSG00000156194,ENSG00000156194,PPEF2
ENSG00000249626.1,-2.531599457571759,0.0186448748973799,,1.7294405263042754,,-1.364640910780128,ENSG00000249626,ENSG00000249626,PPP4R2P4
ENSG00000240759.1,-2.529300582709407,0.01874009738600918,,1.7272281565594194,,-1.6629477573413167,ENSG00000240759,ENSG00000240759,RPS27P21
ENSG00000145491.11,-2.5287220102189574,0.018764133927721322,,1.7266714759666841,,-1.4052911000810429,ENSG00000145491,ENSG00000145491,ROPN1L
ENSG00000102243.12,-2.5283329459099635,0.018780313588485018,,1.7262971602801531,,-1.4993832389691135,ENSG00000102243,ENSG00000102243,VGLL1
ENSG00000099399.5,-2.5274604056153325,0.01881664640861995,,1.7254577760209064,,-1.7295209607783821,ENSG00000099399,ENSG00000099399,MAGEB2
ENSG00000269289.5,-2.5273706125412434,0.0188203891321605,,1.7253714013018058,,-1.5377818652536308,ENSG00000269289,ENSG00000269289,ZNF276-AS1
ENSG00000177752.14,-2.5253193466939003,0.018906078445075764,,1.7233985444645266,,-1.5567544713448953,ENSG00000177752,ENSG00000177752,YIPF7
ENSG00000181803.3,-2.524828452981489,0.01892663881274337,,1.7229265056711107,,-1.6219919249107964,ENSG00000181803,ENSG00000181803,OR6S1
ENSG00000234319.1,-2.524729593291802,0.018930781926102022,,1.7228314473580177,,-1.3810382618441617,ENSG00000234319,ENSG00000234319,RPS12P2
ENSG00000236680.1,-2.5239117545089247,0.018965089177361165,,1.7220451108233152,,-1.5657033916793124,ENSG00000236680,ENSG00000236680,PSMC3P1
ENSG00000188668.4,-2.522981818141874,0.019004169145920236,,1.7211511128132992,,-1.417900981445033,ENSG00000188668,ENSG00000188668,OR7E90P
ENSG00000122679.8,-2.5223305463964465,0.019031583069014948,,1.7205250850948715,,-1.3108254409830764,ENSG00000122679,ENSG00000122679,RAMP3
ENSG00000179165.10,-2.52185350450233,0.019051686519398807,,1.7200665730776914,,-2.050020941617067,ENSG00000179165,ENSG00000179165,PXT1
ENSG00000219190.1,-2.521316293418949,0.019074349293671362,,1.7195502687328785,,-1.7144298916692586,ENSG00000219190,ENSG00000219190,
ENSG00000223575.2,-2.521039543413316,0.019086034060738194,,1.7192843054708788,,-1.4490350376625853,ENSG00000223575,ENSG00000223575,RBMX2P3
ENSG00000178586.4,-2.5199895000308468,0.019130429006576615,,1.718275290657502,,-1.8412315727928252,ENSG00000178586,ENSG00000178586,OR6B3
ENSG00000255571.7,-2.5194693852727066,0.0191524546197167,,1.7177755580147835,,-1.0378141089839426,ENSG00000255571,ENSG00000255571,MIR9-3HG
ENSG00000224155.2,-2.517077068187255,0.019254067986682243,,1.7154774990115134,,-1.45852466786575,ENSG00000224155,ENSG00000224155,
ENSG00000261742.5,-2.5156311345686495,0.0193157270073567,,1.7140889411903282,,-1.2277064029350855,ENSG00000261742,ENSG00000261742,LINC00922
ENSG00000196131.6,-2.515270125337098,0.019331150197926486,,1.7137423048047895,,-1.994657012282144,ENSG00000196131,ENSG00000196131,VN1R2
ENSG00000202048.1,-2.512951475420124,0.01943048217497589,,1.7115164220799357,,-1.6491781702816486,ENSG00000202048,ENSG00000202048,SNORD114-20
ENSG00000188293.5,-2.5114364589604734,0.01949564258265963,,1.710062445754063,,-1.5757235490899868,ENSG00000188293,ENSG00000188293,IGFL1
ENSG00000229897.2,-2.510824278682878,0.019522029926988246,,1.7094750257956683,,-1.501407842172437,ENSG00000229897,ENSG00000229897,SEPTIN7P7
ENSG00000128973.12,-2.5104167275418705,0.019539615389543834,,1.7090839890227065,,-1.1355517077878479,ENSG00000128973,ENSG00000128973,CLN6
ENSG00000171209.3,-2.509699100872992,0.019570616171439705,,1.7083955005738078,,-1.813560046377017,ENSG00000171209,ENSG00000171209,CSN3
ENSG00000198398.2,-2.5094417224584977,0.01958174581968206,,1.7081485910796388,,-1.0530097059538723,ENSG00000198398,ENSG00000198398,TMEM207
ENSG00000142507.9,-2.508611688476033,0.01961767858390855,,1.7073523852255235,,-1.0050876331919987,ENSG00000142507,ENSG00000142507,PSMB6
ENSG00000231356.1,-2.5084532129187336,0.019624546076382674,,1.7072003798719897,,-1.6033455035913566,ENSG00000231356,ENSG00000231356,MTFR1P1
ENSG00000260922.1,-2.5071468220977198,0.019681243438319996,,1.7059474668121097,,-1.761266795208964,ENSG00000260922,ENSG00000260922,
ENSG00000259998.1,-2.5069402623945853,0.019690222072481573,,1.7057493857252917,,-1.0138325595194406,ENSG00000259998,ENSG00000259998,
ENSG00000213343.5,-2.5068009875348922,0.019696278153740567,,1.7056158311988239,,-1.1324972744049935,ENSG00000213343,ENSG00000213343,RPL21P18
ENSG00000253230.7,-2.506645803035804,0.019703028074400622,,1.7054670238412704,,-1.376336534697968,ENSG00000253230,ENSG00000253230,MIR124-1HG
ENSG00000241111.1,-2.506481097674087,0.01971019446988915,,1.7053090907493185,,-1.4970965820993605,ENSG00000241111,ENSG00000241111,PRICKLE2-AS1
ENSG00000104490.17,-2.506445702260851,0.019711734854898234,,1.7052751512277755,,-1.1167105400451534,ENSG00000104490,ENSG00000104490,NCALD
